poster,rating,link,title,date
https://image.tmdb.org/t/p/w185/5ddPvvVL4Fba226RI8un8br66KL.jpg,7.4,https://vip2.idlixvip.asia/movie/rebel-2022/,Rebel (2022),2022-08-31
https://image.tmdb.org/t/p/w185/bXHaXVGncI2WKUrNRYDyTyj3ymR.jpg,4.3,https://vip2.idlixvip.asia/movie/30-days-of-night-dark-days-2010/,30 Days of Night: Dark Days (2010),2010-10-04
https://image.tmdb.org/t/p/w185/1rEGnHwe4BqiARrjzcan6tmIisK.jpg,5.2,https://vip2.idlixvip.asia/movie/spirit-in-the-blood-2024/,Spirit in the Blood (2024),2024-11-07
https://image.tmdb.org/t/p/w185/mVqE5pCoofJ2QKu2LjXNcxVRR8V.jpg,6.3,https://vip2.idlixvip.asia/movie/the-critic-2024/,The Critic (2024),2024-09-13
https://image.tmdb.org/t/p/w185/3k8jv1kSAAc0rCfFGtWDDQL4dfK.jpg,3.8,https://vip2.idlixvip.asia/movie/classified-2024/,Classified (2024),2024-09-19
https://image.tmdb.org/t/p/w185/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,6.7,https://vip2.idlixvip.asia/movie/jungle-2017/,Jungle (2017),2017-06-27
https://image.tmdb.org/t/p/w185/gzMFMmpJHOmOFKsAhSDac62Dyg2.jpg,0.0,https://vip2.idlixvip.asia/movie/time-cut-2024/,Time Cut (2024),2024-10-29
https://image.tmdb.org/t/p/w185/4bRYg4l12yDuJvAfqvUOPnBrxno.jpg,6.9,https://vip2.idlixvip.asia/movie/the-highwaymen-2019/,The Highwaymen (2019),2019-03-15
https://image.tmdb.org/t/p/w185/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,7.6,https://vip2.idlixvip.asia/movie/end-of-watch-2012/,End of Watch (2012),2012-09-20
https://image.tmdb.org/t/p/w185/dMI4XZCfC0VhUNN1Ds6ty6iRoyJ.jpg,5.4,https://vip2.idlixvip.asia/movie/red-riding-hood-2011/,Red Riding Hood (2011),2011-03-10
https://image.tmdb.org/t/p/w185/2sdmKtRz2SlGSLxxZDePKm5zxus.jpg,6.3,https://vip2.idlixvip.asia/movie/walking-tall-2004/,Walking Tall (2004),2004-04-02
https://image.tmdb.org/t/p/w185/iKmykghTmvQj6zum79TsdUL5mPF.jpg,4.2,https://vip2.idlixvip.asia/movie/the-call-2020/,The Call (2020),2020-10-23
https://image.tmdb.org/t/p/w185/uzPrjaVcobCnpZUhYaepCnjYoCo.jpg,5.3,https://vip2.idlixvip.asia/movie/joker-folie-a-deux-2024/,Joker: Folie à Deux (2024),2024-10-01
https://image.tmdb.org/t/p/w185/dtIWcxnueqEOg2WhIk4cHjtv41D.jpg,4.8,https://vip2.idlixvip.asia/movie/detained-2024/,Detained (2024),2024-08-08
https://image.tmdb.org/t/p/w185/lEjhWFMtdjmTXHkes8kE902R4L1.jpg,4.5,https://vip2.idlixvip.asia/movie/ganymede-2024/,Ganymede (2024),2024-08-01
https://image.tmdb.org/t/p/w185/1TL0htMs8niYcN583rle7Dl18mA.jpg,3.6,https://vip2.idlixvip.asia/movie/all-we-wanted-2024/,All We Wanted (2024),2024-08-30
https://image.tmdb.org/t/p/w185/ohpuwSBMgP44OPduPkpOtLxh90w.jpg,4.3,https://vip2.idlixvip.asia/movie/strangers-2024/,Strangers (2024),2024-08-16
https://image.tmdb.org/t/p/w185/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,4.2,https://vip2.idlixvip.asia/movie/first-shift-2024/,First Shift (2024),2024-08-30
https://image.tmdb.org/t/p/w185/lRBT73EWsiQPuqK3YS3BnBW0Zwi.jpg,4.5,https://vip2.idlixvip.asia/movie/hounds-of-war-2024/,Hounds of War (2024),2024-08-29
https://image.tmdb.org/t/p/w185/oinz9e5xvcn0hDQZyWUGPJ0oVye.jpg,4.3,https://vip2.idlixvip.asia/movie/the-clean-up-crew-2024/,The Clean Up Crew (2024),2024-09-12
https://image.tmdb.org/t/p/w185/cRDJxdnRb7ikKd6fVJTrGeaL34v.jpg,0.0,https://vip2.idlixvip.asia/movie/dont-move-2024/,Don't Move (2024),2024-10-24
https://image.tmdb.org/t/p/w185/f3bydROw9Swi4kgWtxD7SM5RLAV.jpg,4.0,https://vip2.idlixvip.asia/movie/depravity-2024/,Depravity (2024),2024-10-11
https://image.tmdb.org/t/p/w185/nrwTBMlexcgy11MXRVRz8IZrfTI.jpg,0.0,https://vip2.idlixvip.asia/movie/hijack-93-2024/,Hijack '93 (2024),2024-10-25
https://image.tmdb.org/t/p/w185/wbXSE68cDwqUPsHJcpdu7I5kSLK.jpg,0.0,https://vip2.idlixvip.asia/movie/do-patti-2024/,Do Patti (2024),2024-10-24
https://image.tmdb.org/t/p/w185/kaEc9t2CjHddXJyJLd9GQcDURcX.jpg,5.0,https://vip2.idlixvip.asia/movie/the-radleys-2024/,The Radleys (2024),2024-10-04
